% BatcherQueue	CReqBatcher	Replica-0-Forward	Replica-1-Forward	ReplicaIOSnd-1	ReqManExec	pendingCReqs	pendingProposals	alpha
30696	0	0	0	0	0	0	0	0	0
30897	0	0	0	0	0	0	0	0	0
31099	0	0	0	0	0	0	0	0	0
31300	0	0	0	0	0	0	0	0	0
31501	0	0	0	0	0	0	0	0	0
31702	0	0	0	0	0	0	0	0	0
31903	0	0	0	0	0	0	0	0	0
32103	0	0	0	0	0	0	0	0	0
32304	0	0	0	0	0	0	0	0	0
32505	0	0	0	0	0	0	0	0	0
32706	0	0	0	0	0	0	0	0	0
32906	0	0	0	0	0	0	0	0	0
33107	0	0	0	0	0	0	0	0	0
33308	0	0	0	0	0	0	0	0	0
33509	0	0	0	0	0	0	0	0	0
33710	0	0	0	0	0	0	0	0	0
33911	0	0	0	0	0	0	0	0	0
34112	0	0	0	0	0	0	0	0	0
34312	0	0	0	0	0	0	0	0	0
34514	0	0	0	0	0	0	0	0	0
34714	0	0	0	0	0	0	0	0	0
34915	0	0	0	0	0	0	0	0	0
35117	0	0	0	0	0	0	0	0	0
35318	0	0	0	0	0	0	0	0	0
35518	0	0	0	0	0	0	0	0	0
35718	0	0	0	0	0	0	0	0	0
35919	0	0	0	0	0	0	0	0	0
36120	0	0	0	0	0	0	0	0	0
36321	0	0	0	0	0	0	0	0	0
36522	0	0	0	0	0	0	0	0	0
36723	0	0	0	0	0	0	0	0	0
36924	0	0	0	0	0	0	0	0	0
37125	0	0	0	0	0	0	0	0	0
37326	0	0	0	0	0	0	0	0	0
37526	0	0	0	0	0	0	0	0	0
37727	0	0	0	0	0	0	0	0	0
37928	0	0	0	0	0	0	0	0	0
38129	0	0	0	0	0	0	0	0	0
38330	0	0	0	0	0	0	0	0	0
38531	0	0	0	0	0	0	0	0	0
38732	0	0	0	0	0	0	0	0	0
38932	0	0	0	0	0	0	0	0	0
39132	0	0	0	0	0	0	0	0	0
39334	0	0	0	0	0	0	0	0	0
39534	0	0	0	0	0	0	0	0	0
39735	0	0	0	0	0	0	0	0	0
39936	0	0	0	1	0	1	0	0	0
40136	0	0	0	0	0	0	0	0	0
40337	0	0	0	0	0	0	0	0	0
40539	0	0	0	0	0	0	0	0	0
40739	0	0	0	0	0	0	0	0	0
40940	0	0	0	0	0	0	0	0	0
41141	0	0	0	0	0	0	0	0	0
41342	0	0	0	0	0	0	0	0	0
41542	0	0	0	0	0	0	0	0	0
41743	0	0	0	0	0	0	0	0	0
41944	0	0	0	0	0	0	0	0	0
42145	0	0	0	0	0	0	0	0	0
42346	0	0	0	0	0	0	0	0	0
42547	0	0	0	0	0	0	0	0	0
42747	0	0	0	0	0	0	0	0	0
42948	0	0	0	0	0	0	0	0	0
43149	0	0	0	0	0	0	0	0	0
43350	0	0	0	0	0	0	0	0	0
43551	0	0	0	0	0	0	0	0	0
43753	0	0	0	0	0	0	0	0	0
43953	0	0	0	0	0	0	0	0	0
44154	0	0	0	0	0	0	0	0	0
44355	0	0	0	0	0	0	0	0	0
44556	0	0	0	0	0	0	0	0	0
44757	0	0	0	0	0	0	0	0	0
44958	0	0	0	0	0	0	0	0	0
45159	0	0	0	0	0	0	0	0	0
45359	0	0	0	0	0	0	0	0	0
45560	0	0	0	0	0	0	0	0	0
45761	0	0	0	0	0	0	0	0	0
45962	0	0	0	0	0	0	0	0	0
46162	0	0	0	0	0	0	0	0	0
46363	0	0	0	0	0	0	0	0	0
46564	0	0	0	0	0	0	0	0	0
46765	0	0	0	0	0	0	0	0	0
46967	0	0	0	0	0	0	0	0	0
47168	0	0	0	0	0	0	0	0	0
47368	0	0	0	0	0	0	0	0	0
47568	0	0	0	0	0	0	0	0	0
47770	0	0	0	0	0	0	0	0	0
47971	0	0	0	0	0	0	0	0	0
48172	0	0	0	0	0	0	0	0	0
48372	0	0	0	0	0	0	0	0	0
48574	0	0	0	0	0	0	0	0	0
48775	0	0	0	0	0	0	0	0	0
48976	0	0	0	0	0	0	0	0	0
49176	0	0	0	0	0	0	0	0	0
49377	0	0	0	0	0	0	0	0	0
49578	0	0	0	0	0	0	0	0	0
49779	0	0	0	0	0	0	0	0	0
49980	0	0	0	0	0	0	0	0	0
50180	0	0	0	0	0	0	0	0	0
50381	0	0	0	0	0	0	0	0	0
50582	0	0	0	0	0	0	0	0	0
50783	0	0	0	0	0	0	0	0	0
50984	0	0	0	0	0	0	0	0	0
51185	0	0	0	0	0	0	0	0	0
51386	0	0	0	0	0	0	0	0	0
51587	0	0	0	0	0	0	0	0	0
51787	0	0	0	0	0	0	0	0	0
51989	0	0	0	0	0	0	0	0	0
52190	0	0	0	0	0	0	0	0	0
52391	0	0	0	0	0	0	0	0	0
52592	0	0	0	0	0	0	0	0	0
52792	0	0	0	0	0	0	0	0	0
52992	0	0	0	0	0	0	0	0	0
53193	0	0	0	0	0	0	0	0	0
53395	0	0	0	0	0	0	0	0	0
53595	0	0	0	0	0	0	0	0	0
53796	0	0	0	0	0	0	0	0	0
53997	0	0	0	0	0	0	0	0	0
54198	0	0	0	0	0	0	0	0	0
54399	0	0	0	0	0	0	0	0	0
54600	0	0	0	0	0	0	0	0	0
54801	0	0	0	0	0	0	0	0	0
55002	0	0	0	0	0	0	0	0	0
55203	0	0	0	0	0	0	0	0	0
55404	0	0	0	0	0	0	0	0	0
55604	0	0	0	0	0	0	0	0	0
55805	0	0	0	0	0	0	0	0	0
56006	0	0	0	0	0	0	0	0	0
56207	0	0	0	0	0	0	0	0	0
